o0900000	s	A	A	378	1
o0900733	s	GALGA~b	GALGA~b	1	1322
o0900736	s	GAN~a	GAN~a	41	1338
o0900738	s	GAN~b	GAN~b	33	1340
o0900742	s	GAN~c	GAN~c	24	1344
o0900747	c	|GAN~c×DIN|	|GAN~c×DIN|	1	1345
o0900749	c	|GAN~d×GEŠTU~a~v2|	|GAN~d×GEŠTU~a|	1	1369
o0900751	c	|GAN~c×HI|	|GAN~c×HI|	1	1346
o0900755	c	|GAN~c×(HI.DIN)|	|GAN~c×(HI.DIN)|	2	1347
o0900757	c	|GAN~c~v1×KAŠ~c|	|GAN~c×KAŠ~c|	2	1361
o0900759	c	|GAN~c~v1×(KUR~a.A)|	|GAN~c×(KUR~a.A)|	1	1362
o0900761	c	|GAN~c×LAGAB~b|	|GAN~c×LAGAB~b|	2	1350
o0900763	c	|GAN~c×(4(N57).GAR)|	|GAN~c×(4(N57).GAR)|	1	1358
o0900767	c	|GAN~c×SIG₇|	|GAN~c×SIG₇|	1	1352
o0900769	c	|GAN~c~v2×ŠE~a|	|GAN~c×ŠE~a|	2	1365
o0900773	c	|GAN~c×X|	|GAN~c×X|	2	1356
o0900775	c	|GAN~c~v1×ZATU777~v1|	|GAN~c×ZATU777|	1	1363
o0900778	s	GAN₂	GAN₂	199	1371
o0900779	s	GAR	GAR	252	1372
o0900781	s	GAR@g~a	GAR@g~a	4	1374
o0900782	s	GAR@g~b	GAR@g~b	3	1375
o0900783	s	GAR@g~c	GAR@g~c	2	1376
o0900784	s	GAR₃	GAR₃	29	1377
o0900786	s	GARA₂~a	GARA₂~a	37	1379
o0900788	s	GAZI	GAZI	14	1382
o0900790	s	GEŠTIN~a	GEŠTIN~a	6	1384
o0900792	s	GEŠTIN~d	GEŠTIN~d	1	1385
o0900793	s	GEŠTIN~e	GEŠTIN~e	1	1386
o0900797	s	GEŠTU~a	GEŠTU~a	18	1389
o0900800	s	GEŠTU~b	GEŠTU~b	48	1393
o0900801	s	GEŠTU~c3	GEŠTU~c3	7	1395
o0900803	s	GEŠTU~c5	GEŠTU~c5	2	1397
o0900806	s	GI	GI	460	1398
o0900809	c	|GI×A|	|GI+A|	1	1400
o0900810	c	|GI~v1×GIŠ@t|	|GI×GIŠ@t|	1	1422
o0900812	c	|GI×KU~b1|	|GI×KU~b1|	6	1403
o0900814	c	|GI~v1×LAGAB~a|	|GI×LAGAB~a|	3	1423
o0900815	c	|GI~v1×1(N14)|	|GI×1(N14)|	1	1424
o0900816	c	|GI×1(N58@t)|	|GI×1(N58)@t|	2	1414
o0900817	c	|GI×NAM₂|	|GI×NAM₂|	1	1406
o0900819	c	|GI×SIG₂~d1|	|GI×SIG₂~d1|	2	1408
o0900820	c	|GI×ŠE₃~v1|	|GI×ŠE₃|	5	1410
o0900822	c	|GI&GI|	|GI&GI|	64	1415
o0900823	c	|(GI&GI)×GIŠ@t|	|(GI&GI)×GIŠ@t|	1	1416
o0900826	c	|GI~v1&GI~v1&GI~v1|	|GI&GI&GI|	2	1425
o0900827	s	GI@t	GI@t	1	1426
o0900829	s	GI₄~a	GI₄~a	21	1430
o0900830	s	GI₄~b	GI₄~b	7	1433
o0900832	c	|GI₄~a×A|	|GI₄~a×A|	1	1431
o0900835	c	|GI₄~b&GI₄~b|	|GI₄~b&GI₄~b|	1	1434
o0900836	s	GI₆	GI₆	91	1435
o0900839	s	GIBIL	GIBIL	81	1438
o0900841	s	GIBIL₆	GIBIL₆	2	1440
o0900845	s	GIR~a	GIR~a	14	1444
o0900846	s	GIR~b	GIR~b	4	1446
o0900848	s	GIR~c	GIR~c	3	1450
o0900849	s	GIR~d	GIR~d	1	1451
o0900851	c	|GIR~b~v1.GIR~b~v1|	|GIR~b.GIR~b|	4	1449
o0900853	c	|GIR~a.KU₆~a|	|GIR~a.KU₆~a|	1	1445
o0900855	s	GIR₂~a	GIR₂~a	66	1454
o0900858	s	GIR₃~a	GIR₃~a	21	1460
o0900859	s	GIR₃~b	GIR₃~b	1	1462
o0900860	s	GIR₃~c	GIR₃~c	60	1463
o0900864	c	|GIR₃~a×ŠE~b|	|GIR₃~a×ŠE~b|	1	1461
o0900866	c	|GIR₃~c×ŠE₃~v1|	|GIR₃~c×ŠE₃|	2	1467
o0900869	s	GIR₃@g~a	GIR₃@g~a	4	1470
o0900870	s	GIR₃@g~b	GIR₃@g~b	69	1471
o0900871	s	GIR₃@g~c	GIR₃@g~c	5	1472
o0900873	s	GISAL~a	GISAL~a	1	1474
o0900874	s	GISAL~b	GISAL~b	2	1475
o0900875	s	GIŠ	GIŠ	343	1476
o0900877	c	|GIŠ.TE|	|GIŠ.TE|	24	1477
o0900879	c	|(GIŠ×(DIN.DIN))~a|	|(GIŠ×(DIN.DIN))~a|	4	1481
o0900880	c	|(GIŠ×(DIN.DIN))~b|	|(GIŠ×(DIN.DIN))~b|	1	1482
o0900881	c	|(GIŠ×(DIN.DIN))~c|	|(GIŠ×(DIN.DIN))~c|	1	1483
o0900883	c	|(GIŠ×ŠU₂)~a|	|GIŠ×ŠU₂~a|	30	1485
o0900884	c	|(GIŠ×ŠU₂)~b|	|GIŠ×ŠU₂~b|	16	1486
o0900885	s	GIŠ@t	GIŠ@t	34	1489
o0900889	s	GIŠ₃~a	GIŠ₃~a	12	1492
o0900890	s	GIŠ₃~b	GIŠ₃~b	20	1494
o0900892	c	|GIŠ₃~a&GIŠ₃~a|	|GIŠ₃~a&GIŠ₃~a|	2	1493
o0900893	s	GIŠGAL	GIŠGAL	9	1495
o0900896	s	GIŠIMMAR~a1	GIŠIMMAR~a1	5	1498
o0900897	s	GIŠIMMAR~a2	GIŠIMMAR~a2	8	1499
o0900898	s	GIŠIMMAR~a3	GIŠIMMAR~a3	1	1500
o0900899	s	GIŠIMMAR~b1	GIŠIMMAR~b1	41	1501
o0900902	s	GIŠIMMAR~b2	GIŠIMMAR~b2	1	1504
o0900903	s	GIŠIMMAR~b3	GIŠIMMAR~b3	2	1505
o0900906	s	GU	GU	42	1509
o0900906	s	GU	GU~a	15	1509
o0900907	s	GU₂	GU₂	2	1511
o0900908	s	GU₄	GU₄	162	1512
o0900911	c	|GU₄.ZATU755~b|	|GU₄.ZATU755~a|	1	1515
o0900912	s	GU₇	GU₇	254	1518
o0900914	s	GU₄@g	GU₄@g	3	1517
o0900916	s	GUB₃~a	GUB₃~a	4	1521
o0900917	s	GUB₃~b	GUB₃~b	1	1522
o0900918	s	GUB₃~c	GUB₃~c	3	1523
o0900919	s	GUB₃~d	GUB₃~d	1	1524
o0900920	s	GUG₂	GUG₂	115	1526
o0900920	s	GUG₂	GUG₂~a	3	1526
o0900923	c	|GUG₂~v1×SILA₃~a|	|GUG₂×SILA₃~a|	1	1534
o0900926	c	|GUG₂~v1×TUR~v1|	|GUG₂×TUR|	1	1536
o0900929	s	GUKKAL~a	GUKKAL~a	26	1540
o0900930	s	GUKKAL~b	GUKKAL~b	2	1542
o0900931	s	GUKKAL~c	GUKKAL~c	8	1543
o0900932	s	GUKKAL~d	GUKKAL~d	1	1544
o0900934	c	|GUKKAL~a.HI@g~a|	|GUKKAL~a.HI@g~a|	2	1541
o0900935	s	GUL	GUL	25	1545
o0900937	s	GUM~a	GUM~a	15	1547
o0900938	s	GUM~b	GUM~b	30	1548
o0900941	s	GUM~b@n	GUM~b@n	1	1550
o0900944	s	GUN₃~a	GUN₃~a	8	1555
o0900945	s	GUN₃~b	GUN₃~b	6	1556
o0900946	s	GUR	GUR	2	1557
o0900948	s	GURUŠ~a	GURUŠ~a	49	1560
o0900950	s	GURUŠ~b	GURUŠ~b	4	1563
o0900952	c	|GURUŠ~a×2(N14)|	|GURUŠ~a×2(N14)|	2	1561
o0900953	c	|GURUŠ~b×2(N14)|	|GURUŠ~b×2(N14)|	1	1564
o0900954	c	|GURUŠ~c×2(N14)|	|GURUŠ~c×2(N14)|	1	1566
o0900955	s	GURUŠDA	GURUŠDA	58	1567
o0900955	s	GURUŠDA	GURUŠDA~a	9	1567
o0900956	s	HAL	HAL	69	1569
o0900957	s	HALUB	HALUB	11	1570
o0900958	s	HAŠHUR	HAŠHUR	93	1571
o0900959	c	|HAŠHUR×MA|	|HAŠHUR×MA|	3	1572
o0900960	s	HI	HI	233	1573
o0900962	c	|HI.SUHUR|	|HI.SUHUR|	3	1574
o0900966	c	|HI×LAGAB~a|	|HI×LAGAB~a|	3	1582
o0900968	c	|HI×1(N57)|	|HI×1(N57)|	8	1586
o0900969	c	|(HI×1(N57)).(HI×1(N57))|	|(HI×1(N57)).(HI×1(N57))|	1	1589
o0900970	c	|HI×1(N57@t)|	|HI×1(N57)@t|	2	1591
o0900976	s	HI@g~a	HI~a@g	6	1598
o0900976	s	HI@g~a	HI@g~a	135	1598
o0900977	s	HI@g~b	HI@g~b	10	1599
o0900978	s	HI@g~c	HI@g~c	1	1600
o0900981	s	I	I	24	1602
o0900983	s	IB~a	IB~a	194	1604
o0900983	s	IB~a	ŠAB~a	1	1604
o0900984	s	IB~b	IB~b	8	1606
o0900985	s	IB~c	IB~c	5	1607
o0900987	s	IB~a@n	IB~a@n	1	1605
o0900988	s	IDIGNA	IDIGNA	47	1609
o0900991	s	IG~a	IG~a	2	1612
o0900992	s	IG~b	IG~b	1	1613
o0900995	s	IL	IL	8	1614
o0900997	s	ILDUM~a	ILDUM~a	1	1616
o0900998	s	ILDUM~b	ILDUM~b	4	1617
o0901000	s	IM~a	IM~a	65	1619
o0901001	s	IM~b	IM~b	11	1620
o0901005	s	IN~b	IN~b	23	1623
o0901007	s	IN~d	IN~d	1	1625
o0901009	s	IR~a	IR~a	43	1628
o0901010	s	IR~b	IR~b	2	1630
o0901011	s	IR~c	IR~c	1	1631
o0901012	s	IR~d	IR~d	1	1632
o0901014	c	|IR~a.GA₂~a1|	|IR~a.GA₂~a1|	1	1629
o0901016	s	IR₁₁	IR₁₁	5	1634
o0901018	s	IRHAN	IRHAN	1	1636
o0901020	s	IŠ~a	IŠ~a	22	1638
o0901022	s	IŠ~b	IŠ~b	53	1640
o0901028	s	IŠ~c	IŠ~c	1	1646
o0901030	s	KA~a	KA~a	57	1650
o0901033	c	|KA~a.ŠE~a|	|KA~a.ŠE~a|	1	1651
o0901036	c	|KA~a×SAR~a|	|KA~a×SAR~a|	1	1654
o0901038	s	KA₂~a	KA₂~a	11	1660
o0901039	s	KA₂~b	KA₂~b	4	1661
o0901040	s	KA₂~c	KA₂~c	1	1662
o0901043	c	|KA₂~d×LAM~b|	|KA₂×LAM|	19	1664
o0901044	s	KAB	KAB	101	1666
o0901047	s	KAD₄~a	KAD₄~a	9	1669
o0901048	s	KAD₄~b	KAD₄~b	2	1670
o0901052	s	KAK~a	KAK~a	37	1675
o0901053	s	KAK~b	KAK~b	1	1677
o0901055	c	|KAK~a.GA₂~a1|	|KAK~a.GA₂~a1|	3	1676
o0901057	s	KAL~a	KAL~a	5	1679
o0901058	s	KAL~b1	KAL~b1	2	1680
o0901060	s	KAL~b2	KAL~b2	8	1682
o0901062	s	KALAM~a	KALAM~a	19	1684
o0901063	s	KALAM~b	KALAM~b	31	1685
o0901064	s	KALAM~c	KALAM~c	1	1686
o0901065	s	KALAM~d	KALAM~d	1	1687
o0901066	s	KALAM~e	KALAM~e	1	1688
o0901067	s	KALAM~f	KALAM~f	1	1689
o0901068	s	KALAM~g	KALAM~g	6	1690
o0901069	s	KALAM~h	KALAM~h	3	1691
o0901070	s	KALAM~h2	KALAM~h2	1	1692
o0901071	s	KAR	KAR	5	1693
o0901073	s	KAR₂~a	KAR₂~a	52	1695
o0901074	s	KAR₂~b	KAR₂~b	9	1697
o0901075	s	KASKAL	APIN~a	1	1699
o0901075	s	KASKAL	KASKAL	34	1699
o0901078	s	KAŠ~a	KAŠ~a	109	1703
o0901080	s	KAŠ~b	KAŠ~b	100	1705
o0901082	s	KAŠ~c	KAŠ~c	72	1710
o0901083	s	KAŠ~d	KAŠ~d	19	1711
o0901086	c	|KAŠ~b~v1×ŠE~a@t~v1|	|KAŠ~b×ŠE~a|	2	1708
o0901090	s	KI	KI	394	1714
o0901090	s	KI	KI~a	1	1714
o0901091	s	KI@n	KI@n	2	1716
o0901093	c	|KI@n×DUB~a|	|KI@n+DUB~a|	1	1719
o0901094	s	KIB	KIB	8	1720
o0901095	s	KIB@g	KIB@g	1	1721
o0901097	s	KID~a	KID~a	16	1723
o0901098	s	KID~b	KID~b	56	1724
o0901099	s	KID~c	KID~c	5	1725
o0901100	s	KID~d	KID~d	1	1726
o0901101	s	KID~e	KID~e	3	1727
o0901102	s	KIN	KIN	3	1728
o0901104	s	KIN₂~a	KIN₂~a	1	1730
o0901105	s	KIN₂~b	KIN₂~b	1	1731
o0901106	s	KIN₂~c	KIN₂~c	8	1732
o0901107	s	KIN₂~d	KIN₂~d	3	1733
o0901108	s	KIN₂~e	KIN₂~e	1	1734
o0901109	s	KINGAL	KINGAL	35	1735
o0901111	s	KIR₁₁	KIR₁₁	8	1737
o0901113	s	KISAL~a1	KISAL~a1	14	1739
o0901115	s	KISAL~b1	KISAL~b1	182	1741
o0901116	s	KISAL~b2	KISAL~b2	7	1742
o0901117	s	KISAL~b3	KISAL~b3	2	1744
o0901120	s	KISAL~b2@t	KISAL~b2@t	1	1743
o0901122	s	KISIM~a	KISIM~a	57	1748
o0901123	s	KISIM~b	KISIM~b	23	1749
o0901127	s	KISIM~c	KISIM~c	1	1753
o0901128	s	KIŠ	KIŠ	100	1754
o0901131	s	KIŠIK~a	KIŠIK~a	20	1757
o0901132	s	KIŠIK~b	KIŠIK~b	3	1758
o0901133	s	KITI	KITI	12	1759
o0901136	s	KU~a	KU~a	4	1762
o0901137	s	KU~b1	KU~b1	35	1763
o0901138	s	KU~b2	KU~b2	26	1764
o0901142	s	KU₃~a	KU₃~a	193	1766
o0901143	s	KU₃~c	KU₃~c	1	1767
o0901145	s	KU₆~a	KU₆~a	282	1772
o0901146	s	KU₆~c	KU₆~c	1	1777
o0901147	s	KU₆~d	KU₆~d	1	1778
o0901149	c	|KU₆~a.1(N02)|	|KU₆~a.1(N02)|	3	1773
o0901153	c	|KU₆~a+KU₆~a|	|KU₆~a+KU₆~a|	6	1775
o0901158	s	KUR~a	KUR~a	158	1783
o0901159	s	KUR~b	KUR~b	4	1786
o0901160	s	KUR~c	KUR~c	1	1788
o0901164	c	|KUR~a.E₂~a|	|KUR~a.E₂~a|	11	1784
o0901169	s	KUR@g~a	KUR@g~a	7	1793
o0901170	s	KUR@g~b	KUR@g~b	1	1794
o0901172	s	KUŠU₂~a	KUŠU₂~a	4	1796
o0901173	s	KUŠU₂~b	KUŠU₂~b	6	1798
o0901174	s	KUŠU₂~c	KUŠU₂~c	2	1799
o0901175	s	KUŠU₂~d	KUŠU₂~d	1	1800
o0901176	s	KUŠU₂~e	KUŠU₂~e	1	1801
o0901177	s	KUŠU₂~f	KUŠU₂~f	1	1802
o0901179	s	LA~b	LA	1	1804
o0901179	s	LA~b	LA~b	2	1804
o0901181	s	LA~d	LA~d	1	1806
o0901184	s	LA₂	LA₂	55	1808
o0901186	s	LAGAB~a	LAGAB~a	21	1844
o0901187	s	LAGAB~b	LAGAB~b	103	1876
o0901189	c	|LAGAB~b.TE|	|LAGAB~b.TE|	10	1878
o0901197	c	|LAGAB~a×DU₆~a~v1|	|LAGAB~a×DU₆~b|	1	1849
o0901201	c	|LAGAB~b×HI|	|LAGAB~b×HI|	1	1882
o0901207	c	|LAGAB~a×KU₆~a|	|LAGAB~a×KU₆~a|	1	1852
o0901209	c	|LAGAB~a×(KU₆~a+KU₆~a)|	|LAGAB~a×(KU₆~a+KU₆~a)|	1	1853
o0901211	c	|LAGAB~b×KUR~e|	|LAGAB~b×KUR~e|	1	1884
o0901213	c	|LAGAB~a×KUŠU₂~a@t|	|LAGAB~a×KUŠU₂~b|	2	1854
o0901219	c	|LAGAB~a×ME~a|	|LAGAB~a×ME~a|	2	1858
o0901223	c	|LAGAB~a×2(N14)|	|LAGAB~a×2(N14)|	1	1874
o0901225	c	|LAGAB~a×1(N58)|	|LAGAB~a×1(N58)|	1	1875
o0901229	c	|LAGAB~a×NUN~b|	|LAGAB~a×NUN~b|	1	1860
o0901231	c	|LAGAB~a×PA~a|	|LAGAB~a×PA~a|	4	1861
o0901232	c	|LAGAB~b×PA~a|	|LAGAB~b×PA~a|	1	1886
o0901237	c	|LAGAB~a×SIG₇~v1|	|LAGAB~a×SIG₇|	1	1865
o0901239	c	|LAGAB~a×SU~a|	|LAGAB~a×SU~a|	1	1866
o0901243	c	|LAGAB~a×ŠA|	|LAGAB~a×ŠA|	10	1867
o0901245	c	|LAGAB~a×ŠITA~a1|	|LAGAB~a×ŠITA~a1|	19	1868
o0901248	c	|LAGAB~a×TI|	|LAGAB~a×TI|	1	1869
o0901250	c	|LAGAB~a×U₄|	|LAGAB~a×U₄|	1	1870
o0901251	c	|LAGAB~b×U₄|	|LAGAB~b×U₄|	2	1888
o0901253	c	|LAGAB~a×UB|	|LAGAB~a×UB|	1	1871
o0901255	c	|LAGAB~a×X|	|LAGAB~a×X|	3	1872
o0901258	c	|LAGAB~a×ZATU753|	|LAGAB~a×ZATU753|	1	1873
o0901260	c	|LAGAB~b&LAGAB~b|	|LAGAB~b&LAGAB~b|	1	1889
o0901260	c	|LAGAB~b&LAGAB~b|	|LAGAB~b×LAGAB~b|	2	1889
o0901262	s	LAGAR~a	LAGAR~a	46	1891
o0901263	s	LAGAR~b1	LAGAR~b1	5	1893
o0901264	s	LAGAR~b2	LAGAR~b2	3	1894
o0901265	s	LAGAR~c	LAGAR~c	4	1895
o0901267	s	LAGAR~a@r	LAGAR~a@r	1	1892
o0901268	s	LAHTAN₂	LAHTAN₂	7	1897
o0901270	s	LAL₂~a	LAL₂~a	33	1902
o0901271	s	LAL₂~b	LAL₂~b	1	1907
o0901273	c	|LAL₂~a×EZEN~a~v1|	|LAL₂~a×EZEN~a|	1	1904
o0901275	c	|LAL₂~a×NAGA~a|	|LAL₂~a×NAGA~a|	2	1905
o0901277	c	|LAL₂~a×NIM~b2|	|LAL₂~a×NIM~b2|	2	1906
o0901279	s	LAL₃~a	LAL₃~a	2	1909
o0901280	s	LAL₃~b	LAL₃~b	1	1910
o0901283	s	LAM~a	LAM~a	3	1913
o0901284	s	LAM~b	LAM~b	38	1914
o0901290	s	LAM~b@r	LAM~b@r	1	1917
o0901294	s	LAM~b@t	LAM~b@t	2	1919
o0901301	s	LI	LI	7	1923
o0901303	s	LIŠ	LIŠ	3	1925
o0901304	s	LU₂	LU₂	25	1926
o0901310	s	LUGAL	LUGAL	8	1931
o0901312	s	LUM	LUM	11	1934
o0901313	s	MA	MA	128	1935
o0901315	c	|MA~v1×A|	|MA×A|	2	1940
o0901316	c	|MA×MA|	|MA×MA|	9	1937
o0901318	c	|MA×1(N58)|	|MA×1(N58)|	1	1938
o0901320	s	MA₂	MA₂	5	1941
o0901322	s	MAGUR~a	MAGUR~a	4	1943
o0901323	s	MAGUR~b	MAGUR~b	1	1944
o0901325	s	MAH~a	MAH~a	9	1961
o0901326	s	MAH~b	MAH~b	1	1977
o0901328	c	|MAH~a×AB₂|	|MAH~a×AB₂|	1	1962
o0901330	c	|MAH~a×GUKKAL~a|	|MAH~a×GUKKAL~a|	1	1963
o0901332	c	|MAH~a×KU₆~a|	|MAH~a×KU₆~a|	1	1964
o0901335	c	|MAH~a×MAŠ|	|MAH~a×MAŠ|	9	1965
o0901338	c	|MAH~a×NA~a|	|MAH~a×NA~a|	3	1966
o0901339	c	|MAH~b×NA~a|	|MAH~b×NA~a|	1	1980
o0901341	c	|MAH~b×SAL|	|MAH~b×SAL|	1	1981
o0901343	c	|MAH~a×(SILA₃~a×UMBIN~a)|	|MAH~a×(SILA₃~a×UMBIN~a)|	1	1967
o0901345	c	|MAH~a×TUG₂~a|	|MAH~a×TUG₂~a|	1	1968
o0901347	c	|MAH~a×TUN₃~c|	|MAH~a×TUN₃~c|	1	1969
o0901349	c	|MAH~a×UD₅~a~v1|	|MAH~a×UD₅~a|	2	1971
o0901351	c	|MAH~a×UDU~a|	|MAH~a×UDU~a|	1	1972
o0901353	c	|MAH~a×UR~a|	|MAH~a×UR~a|	2	1973
o0901355	c	|MAH~a×UTUA~a|	|MAH~a×UTUA~a|	1	1974
o0901357	c	|MAH~a×X|	|MAH~a×X|	6	1975
o0901359	c	|MAH~a×ZATU659|	|MAH~a×ZATU659|	1	1976
o0901361	s	MAR~a	MAR~a	120	1987
o0901363	s	MAR~b	MAR~b	21	1990
o0901365	c	|MAR~b×GAR|	|MAR~b×GAR|	1	1991
o0901367	c	|MAR~b×(LAGAB~b.ŠE₃~v1)|	|MAR~b×(LAGAB~b.ŠE₃)|	1	1993
o0901369	c	|MAR~b×ŠE~a|	|MAR~b×ŠE~a|	1	1994
o0901371	c	|MAR~b×X|	|MAR~b×X|	2	1995
o0901373	s	MAR@g~a	MAR@g~a	2	1997
o0901375	s	MAR~a@t	MAR~a@t	1	1989
o0901376	s	MAŠ	MAŠ	152	1999
o0901377	s	MAŠ₂	MAŠ₂	88	2000
o0901378	s	MAŠ₂@g	MAŠ₂@g	1	2001
o0901380	s	ME~a	ME~a	327	2004
o0901381	s	ME~b	ME~b	4	2005
o0901382	s	ME₃	ME₃	4	2006
o0901384	s	MEN~a	MEN~a	32	2008
o0901386	s	MEN~b	MEN~b	4	2010
o0901387	s	MES	MES	35	2011
o0901390	s	MIR~a	MIR~a	21	2015
o0901391	s	MIR~b	MIR~b	11	2016
o0901392	s	MU	MU	114	2017
o0901393	s	MUD	MUD	82	2018
o0901396	s	MUD₃~a	MUD₃~a	22	2021
o0901397	s	MUD₃~b	MUD₃~b	2	2023
o0901398	s	MUD₃~c	MUD₃~c	4	2024
o0901399	s	MUD₃~d	MUD₃~d	5	2025
o0901401	s	MUD₃~a@g	MUD₃~a@g	4	2022
o0901404	s	MUL	MUL	2	2027
o0901407	s	MUN~a1	MUN~a1	35	2029
o0901408	s	MUN~a2	MUN~a2	2	2030
o0901409	s	MUN~a3	MUN~a3	1	2031
o0901410	s	MUN~a4	MUN~a4	1	2032
o0901411	s	MUN~b	MUN~b	2	2033
o0901413	s	MUNŠUB~a	MUNŠUB~a	2	2035
o0901414	s	MUNŠUB~b	MUNŠUB~b	1	2036
o0901415	s	MUNU₃	MUNU₃	15	2037
o0901416	s	MURUB₂	MURUB₂	3	2038
o0901417	s	MUŠ	MUŠ	3	2039
o0901419	s	MUŠ₃~a	MUŠ₃~a	237	2041
o0901422	s	MUŠ₃~b	MUŠ₃~b	4	2046
o0901424	s	MUŠ₃~a@g	MUŠ₃~a@g	3	2044
o0901426	s	MUŠEN	MUŠEN	200	2048
o0901427	c	|MUŠEN.3(N58)|	|MUŠEN.3(N58)|	1	2052
o0901429	c	|MUŠEN.UR₃~b2|	|MUŠEN.UR₃~b2|	1	2050
o0901430	c	|MUŠEN×1(N57)|	|MUŠEN×1(N57)|	1	2056
o0901431	c	|MUŠEN×2(N57)|	|MUŠEN×2(N57)|	24	2057
o0901432	c	|MUŠEN×3(N57)|	|MUŠEN×3(N57)|	1	2058
o0901437	s	NA~a	NA~a	91	2133
o0901438	s	NA~b	NA~b	6	2134
o0901439	s	NA~c	NA~c	4	2135
o0901442	s	NA₂~a	NA₂~a	46	2138
o0901444	s	NA₂~b1	NA₂~b1	6	2142
