o0900000	s	A	A	378
o0901776	s	SILA₃~b	SILA₃~b	5
o0901781	c	|SILA₃~a×A|	|SILA₃~a×A|	1
o0901783	c	|SILA₃~a×AMAR|	|SILA₃~a×AMAR|	1
o0901785	c	|SILA₃~a~v1×DUG~a|	|SILA₃~a×DUG~a|	4
o0901790	c	|SILA₃~a×GA~a~v3|	|SILA₃~a×GA~a|	5
o0901792	c	|SILA₃~a×GARA₂~a|	|SILA₃~a+GARA₂~a|	1
o0901792	c	|SILA₃~a×GARA₂~a|	|SILA₃~a×GARA₂~a|	13
o0901794	c	|SILA₃~a×GEŠTU~a~v2|	|SILA₃~a×GEŠTU~a|	1
o0901795	c	|SILA₃~a×GEŠTU~c3|	|SILA₃~a×GEŠTU~c3|	5
o0901798	c	|SILA₃~b×GUG₂|	|SILA₃~b×GUG₂|	1
o0901800	c	|SILA₃~a×HAŠHUR|	|SILA₃~a×HAŠHUR|	5
o0901802	c	|SILA₃~a×HI|	|SILA₃~a×HI|	6
o0901806	c	|SILA₃~a×IB~a|	|SILA₃~a×IB~a|	1
o0901808	c	|SILA₃~a×KAŠ~a|	|SILA₃~a+KAŠ~a|	2
o0901808	c	|SILA₃~a×KAŠ~a|	|SILA₃~a×KAŠ~a|	2
o0901809	c	|SILA₃~a×KAŠ~c|	|SILA₃~a×KAŠ~c|	2
o0901810	c	|SILA₃~a×KAŠ~d|	|SILA₃~a×KAŠ~d|	1
o0901812	c	|SILA₃~a×KU₆~a|	|SILA₃~a×KU₆~a|	6
o0901814	c	|SILA₃~a×KUR~a|	|SILA₃~a×KUR~a|	1
o0901816	c	|SILA₃~a×MA~v1|	|SILA₃~a×MA|	4
o0901818	c	|SILA₃~a×MAŠ|	|SILA₃~a×MAŠ|	3
o0901820	c	|SILA₃~a×MUD₃~b|	|SILA₃~a+MUD₃~b|	1
o0901822	c	|SILA₃~a×1(N57)|	|SILA₃~a×1(N57)|	2
o0901826	c	|SILA₃~a×NAGA~a|	|SILA₃~a×NAGA~a|	2
o0901827	c	|SILA₃~b×NAGA~b|	|SILA₃~b×NAGA~b|	1
o0901829	c	|SILA₃~a×NI~a|	|SILA₃~a×NI~a|	7
o0901830	c	|SILA₃~c×NI~a|	|SILA₃~b×NI~a|	1
o0901831	c	|SILA₃~b×NI~b|	|SILA₃~b×NI~b|	1
o0901834	c	|SILA₃~a×NUN~b|	|SILA₃~a×NUN~b|	2
o0901836	c	|SILA₃~a×SUHUR|	|SILA₃~a×SUHUR|	2
o0901838	c	|SILA₃~a×SUM~a~v1|	|SILA₃~a×SUM~a|	3
o0901839	c	|SILA₃~a×SUM~b|	|SILA₃~a×SUM~b|	1
o0901841	c	|SILA₃~a×ŠE~a|	|SILA₃~a×ŠE~a|	1
o0901843	c	|SILA₃~a×ŠE~a@t|	|SILA₃~a×ŠE~a@t|	11
o0901845	c	|SILA₃~a×ŠU|	|SILA₃~a×ŠU|	6
o0901848	c	|SILA₃~a×ŠU₂~b|	|SILA₃~a×ŠU₂|	8
o0901850	c	|SILA₃~a×X|	|SILA₃~a×X|	10
o0901852	c	|SILA₃~a×ZATU629~v1|	|SILA₃~a×ZATU629|	1
o0901854	c	|SILA₃~a×ZATU646|	|SILA₃~a×ZATU646|	1
o0901856	c	|SILA₃~a×(ZATU659.TU~c~v1)|	|SILA₃~a×(ZATU659.TU~c)|	1
o0901858	c	|SILA₃~c×ZATU687|	|SILA₃~c×ZATU687|	1
o0901860	s	SILA₄~a	SILA₄~a	10
o0901861	s	SILA₄~b	SILA₄~b	22
o0901862	s	SILA₄~c	SILA₄~c	41
o0901864	s	SILA₄~d	SILA₄~d	1
o0901865	s	SILANITA	SILANITA	20
o0901865	s	SILANITA	SILANITA~a	1
o0901866	s	SIMUG	SIMUG	10
o0901868	s	SIPA	SIPA	6
o0901870	s	SU~a	SU~a	177
o0901872	s	SU~b	SU~b	3
o0901873	s	SU~c	SU~c	1
o0901875	c	|SU~a×1(N58)|	|SU~a×1(N58)|	2
o0901876	s	SU₃	SU₃	5
o0901878	s	SUG	SUG	9
o0901879	s	SUG₅	SUG₅	66
o0901880	s	SUH₃	SUH₃	3
o0901881	s	SUHUR	SUHUR	240
o0901881	s	SUHUR	SUHUR~a	1
o0901883	s	SUHUR@g	SUHUR@g	3
o0901884	s	SUHUR@n	SUHUR@n	1
o0901885	s	SUHUR@t	SUHUR@t	6
o0901887	s	SUKKAL	SUKKAL	113
o0901888	s	SUKUD	SUKUD	12
o0901890	c	|(SUKUD+SUKUD)~a|	|(SUKUD+SUKUD)~a|	4
o0901891	c	|(SUKUD+SUKUD)~b|	|(SUKUD+SUKUD)~b|	12
o0901895	s	SUKUD@g~a	SUKUD@g~a	1
o0901896	s	SUKUD@g~b	SUKUD@g~b	2
o0901898	s	SUKUD@g~c	SUKUD@g~c	1
o0901899	s	SUKUD@g~d	SUKUD@g~d	1
o0901902	s	SUM~a	SUM~a	24
o0901904	s	SUM~b	SUM~b	15
o0901907	s	SUMAŠ	SUMAŠ	2
o0901908	s	SUR	SUR	8
o0901909	s	SUSA	SUSA	1
o0901910	s	ŠA	ŠA	107
o0901914	c	|(ŠA×HI@g~a)~a|	|(ŠA×HI@g~a)~a|	7
o0901915	c	|(ŠA×HI@g~a)~b|	|(ŠA×HI@g~a)~b|	4
o0901916	s	ŠA@g	ŠA@g	15
o0901918	s	ŠA₃~a1	ŠA₃~a1	64
o0901919	s	ŠA₃~a2	ŠA₃~a2	21
o0901919	s	ŠA₃~a2	ŠA₃~b1	1
o0901920	s	ŠA₃~b	ŠA₃~b	3
o0901921	s	ŠA₃~c	ŠA₃~c	8
o0901922	s	ŠA₃~d	ŠA₃~d	1
o0901924	s	ŠA₃~a2@g	ŠA₃~a2@g	1
o0901926	s	ŠAB~a	ŠAB~a	68
o0901928	s	ŠAB~b	ŠAB~b	9
o0901930	s	ŠAGAN	ŠAGAN	62
o0901932	s	ŠAGINA	ŠAGINA	1
o0901934	s	ŠAH₂~a	ŠAH₂~a	21
o0901935	s	ŠAH₂~b	ŠAH₂~b	1
o0901936	s	ŠAH₂~c	ŠAH₂~c	1
o0901938	s	ŠAKIR~a	ŠAKIR~a	3
o0901939	s	ŠAKIR~b	ŠAKIR~b	7
o0901940	s	ŠAKIR~c	ŠAKIR~c	32
o0901941	s	ŠAM₂	ŠAM₂	57
o0901943	s	ŠANDANA~a	ŠANDANA~a	2
o0901946	s	ŠE~a	ŠE~a	847
o0901947	s	ŠE~b	ŠE~b	6
o0901948	s	ŠE~c	ŠE~c	1
o0901951	c	|ŠE~a.GAR|	|ŠE~a.GAR|	2
o0901953	c	|ŠE~a.KIN₂~c|	|ŠE~a.KIN₂~c|	5
o0901955	c	|ŠE~a.NAM₂|	|ŠE~a+NAM₂|	2
o0901955	c	|ŠE~a.NAM₂|	|ŠE~a.NAM₂|	67
o0901959	c	|ŠE~a&ŠE~a|	|ŠE~a&ŠE~a|	25
o0901961	s	ŠE~a@t	ŠE~a@t	9
o0901962	s	ŠE₃	ŠE₃	116
o0901964	s	ŠE₃@t	ŠE₃@t	8
o0901966	s	ŠEG₉	ŠEG₉	28
o0901967	s	ŠELU	ŠELU	31
o0901969	s	ŠEN~a	ŠEN~a	15
o0901971	s	ŠEN~b	ŠEN~b	50
o0901973	s	ŠEN~c	ŠEN~c	2
o0901977	s	ŠEN~e	ŠEN~e	6
o0901979	c	|ŠEN~d×A|	|ŠEN~d×A|	1
o0901981	s	ŠEN~c@t	ŠEN~c@t	28
o0901983	s	ŠENNUR~a	ŠENNUR~a	10
o0901984	s	ŠENNUR~b	ŠENNUR~b	1
o0901986	s	ŠEŠ~a	ŠEŠ~a	16
o0901988	s	ŠEŠ~b	ŠEŠ~b	1
o0901990	s	ŠIDIM	ŠIDIM	28
o0901993	s	ŠIM~a	ŠIM~a	51
o0901996	s	ŠIM~b	ŠIM~b	1
o0901998	s	ŠIR~a	ŠIR~a	11
o0902000	s	ŠIR~b	ŠIR~b	5
o0902004	s	ŠITA~a1	ŠITA~a	2
o0902004	s	ŠITA~a1	ŠITA~a1	253
o0902005	s	ŠITA~a2	ŠITA~a2	1
o0902006	s	ŠITA~a3	ŠITA~a3	25
o0902007	s	ŠITA~b1	ŠITA~b1	20
o0902008	s	ŠITA~b2	ŠITA~b2	4
o0902009	s	ŠITA~b3	ŠITA~b3	6
o0902012	c	|ŠITA~b2@g×HI@g~a|	|ŠITA~b1×HI@g~a|	1
o0902014	c	|ŠITA~a1×KAK~a|	|ŠITA~a1×KAK~a|	2
o0902018	c	|ŠITA~b3×NAM₂|	|ŠITA~b3×NAM₂|	1
o0902020	c	|ŠITA~a1×ŠU|	|ŠITA~a1×ŠU|	2
o0902026	s	ŠITA~a1@g	ŠITA@g~b	3
o0902028	s	ŠITA~b3@g	ŠITA@g~a	18
o0902032	c	|ŠITA~b3@g×1(N06)|	|ŠITA@g~a×1(N06)|	3
o0902033	s	ŠU	ŠU	425
o0902034	c	|ŠU×1(N58)|	|ŠU×1(N58)|	1
o0902035	c	|ŠU&ŠU|	|ŠU&ŠU|	20
o0902036	s	ŠU@g	ŠU@g	4
o0902038	s	ŠU₂	ŠU₂	228
o0902041	c	|ŠU₂~a.AN|	|ŠU₂+AN|	1
o0902043	c	|ŠU₂~b.E₂~a|	|ŠU₂.E₂~a|	8
o0902044	c	|ŠU₂~b.E₂~b|	|ŠU₂.E₂~b|	10
o0902046	c	|ŠU₂~a.EN~a~v1|	|ŠU₂.EN~a|	32
o0902050	c	|ŠU₂~a.(HI×1(N57))&(HI×1(N57))|	|ŠU₂~a.(HI×1(N57))&(HI×1(N57))|	1
o0902050	c	|ŠU₂~a.(HI×1(N57))&(HI×1(N57))|	|ŠU₂.((HI+1(N57))+(HI+1(N57)))|	1
o0902054	c	|ŠU₂.PAP~a|	|ŠU₂.PAP~a|	1
o0902056	c	|ŠU₂~a.URI₃~a~v1|	|ŠU₂.URI₃~a|	1
o0902057	c	|ŠU₂×1(N24)|	|ŠU₂×1(N24)|	1
o0902059	s	ŠU₁₂	ŠU₁₂	1
o0902060	s	ŠUBUR	ŠUBUR	204
o0902061	s	ŠUM	ŠUM	31
o0902063	s	ŠUR₂~a	ŠUR₂~a	8
o0902064	s	ŠUR₂~b	ŠUR₂~b	7
o0902066	c	|ŠUR₂×1(N58)|	|ŠUR₂×1(N58)|	4
o0902068	s	ŠURUPPAK~a	ŠURUPPAK~a	35
o0902070	s	ŠURUPPAK~b	ŠURUPPAK~b	7
o0902074	s	TA~a	TA~a	4
o0902075	s	TA~b	TA~b	1
o0902076	s	TA~c	TA~c	19
o0902077	s	TA~d	TA~d	1
o0902078	s	TA~e	TA~e	1
o0902083	s	TAG~a1	TAG~a1	23
o0902084	s	TAG~a2	TAG~a2	7
o0902085	s	TAG~a3	TAG~a3	2
o0902086	s	TAG~a4	TAG~a4	2
o0902087	s	TAG~b	TAG~b	14
o0902088	s	TAG~c	TAG~c	1
o0902089	s	TAG~d	TAG~d	2
o0902092	s	TAG~a1@t	TAG~a1@t	1
o0902094	s	TAK₄~a	TAK₄~a	125
o0902096	s	TAK₄~c	TAK₄~c	2
o0902098	s	TAK₄~a@n	TAK₄~a@n	1
o0902100	s	TAR~a	TAR~a	84
o0902102	s	TE	TE	222
o0902102	s	TE	TE~a	1
o0902103	s	TI	TI	53
o0902103	s	TI	TI~a	12
o0902105	s	TI@g	TI@g	1
o0902106	s	TI@r	TI@r	2
o0902107	s	TI@t	TI@t	13
o0902108	s	TIDNUM	TIDNUM	1
o0902109	s	TILLA₂	TILLA₂	5
o0902111	s	TU~a	TU~a	19
o0902112	s	TU~b	TU~b	26
o0902114	s	TU~c	TU~c	1
o0902116	s	TUG₂~a	TUG₂~a	194
o0902117	s	TUG₂~b	TUG₂~b	2
o0902118	s	TUG₂~c	TUG₂~c	1
o0902121	c	|TUG₂~a.BAD&BAD|	|TUG₂~a.(BAD&BAD)|	24
o0902123	s	TUG₂~a@g	TUG₂~a@g	17
o0902128	s	TUM~a	TUM~a	24
o0902129	s	TUM~b	TUM~b	4
o0902130	s	TUM~c	TUM~c	13
o0902131	s	TUM~d	TUM~d	3
o0902133	s	TUM~a@g	TUM~a@g	1
o0902136	s	TUN₃~a	TUN₃~a	87
o0902137	s	TUN₃~b	TUN₃~b	3
o0902138	s	TUN₃~c	TUN₃~c	4
o0902139	s	TUR	TUR	269
o0902144	s	TUR@g	TUR@g	7
o0902146	s	TUR₃~a	TUR₃~a	133
o0902147	s	TUR₃~b	TUR₃~b	7
o0902148	s	TUR₃~c	TUR₃~c	1
o0902150	c	|TUR₃~a.5(N57)|	|TUR₃~a.5(N57)|	1
o0902156	s	U₂~a	U₂~a	111
o0902157	s	U₂~b	U₂~b	106
o0902160	s	U₂~c	U₂~c	1
o0902161	s	U₄	U₄	388
o0902163	c	|U₄.1(N08)|	|U₄+1(N08)|	5
o0902163	c	|U₄.1(N08)|	|U₄.1(N08)|	27
o0902164	c	|U₄.2(N08)|	|U₄.2(N08)|	12
o0902165	c	|U₄.3(N08)|	|U₄.3(N08)|	8
o0902166	c	|U₄.4(N08)|	|U₄.4(N08)|	2
o0902167	c	|U₄.5(N08)|	|U₄.5(N08)|	5
o0902168	c	|U₄.6(N08)|	|U₄.6(N08)|	4
o0902169	c	|U₄.7(N08)|	|U₄.7(N08)|	1
o0902170	c	|U₄.8(N08)|	|U₄.8(N08)|	1
o0902171	c	|U₄.1(N14)|	|U₄.1(N14)|	1
o0902172	c	|U₄.1(N14).3(N08)|	|(U₄+1(N14)).3(N08)|	2
o0902173	c	|U₄.1(N14).4(N08)|	|U₄.(1(N14).4(N08))|	1
o0902174	c	|U₄.1(N14).5(N08)|	|U₄.(1(N14).5(N08))|	2
o0902175	c	|U₄.1(N14).8(N08)|	|U₄.(1(N14).8(N08))|	1
o0902176	c	|U₄.2(N14)|	|U₄.2(N14)|	2
o0902177	c	|U₄.ŠU₂~b|	|U₄.ŠU₂|	9
o0902178	c	|U₄×1(N01)|	|U₄×1(N01)|	33
o0902179	c	|U₄×1(N01).5(N08)|	|U₄×1(N01).5(N08)|	1
o0902180	c	|U₄×(1(N01).1(N24))|	|U₄×(1(N01).1(N24))|	1
o0902180	c	|U₄×(1(N01).1(N24))|	|U₄×1(N01)+1(N24)|	1
o0902182	c	|U₄×2(N01)|	|U₄×2(N01)|	10
o0902183	c	|U₄×2(N01).2(N14)|	|U₄×2(N01).2(N14)|	1
o0902184	c	|U₄×2(N01).2(N14).1(N08)|	|U₄×2(N01).(2(N14).1(N08))|	1
o0902185	c	|U₄×2(N01).X|	|U₄×2(N01).X|	1
o0902186	c	|U₄×3(N01)|	|U₄×3(N01)|	3
o0902188	c	|U₄×4(N01)|	|U₄×4(N01)|	6
o0902190	c	|U₄×5(N01)|	|U₄×5(N01)|	1
o0902191	c	|U₄×5(N01).1(N14)|	|U₄×5(N01).1(N14)|	1
o0902192	c	|U₄×6(N01)|	|U₄×6(N01)|	1
o0902193	c	|U₄×8(N01)|	|U₄×8(N01)|	1
o0902194	c	|U₄×8(N01).X|	|U₄×8(N01).X|	1
o0902196	c	|U₄×1(N14)|	|U₄×1(N14)|	1
o0902197	c	|U₄×(1(N14).1(N01))|	|U₄×(1(N14).1(N01))|	1
o0902198	c	|U₄×(1(N14).2(N01))|	|U₄×(1(N14).2(N01))|	10
o0902200	c	|U₄×(1(N14).4(N01))|	|U₄×(1(N14).4(N01))|	1
o0902201	c	|U₄×(1(N14).8(N01))|	|U₄×(1(N14).8(N01))|	2
o0902203	c	|U₄×(2(N14).4(N01))|	|U₄×(2(N14).4(N01))|	1
o0902204	c	|U₄×(3(N14).2(N01))|	|U₄×(3(N14).2(N01))|	1
o0902205	c	|U₄×(3(N14).7(N01))|	|U₄×(3(N14).7(N01))|	1
o0902206	c	|U₄×1(N57)|	|U₄×1(N57)|	132
o0902207	c	|U₄×2(N57)|	|U₄×2(N57)|	44
o0902208	c	|U₄×3(N57)|	|U₄×3(N57)|	30
o0902209	c	|U₄×4(N57)|	|U₄×4(N57)|	7
o0902210	c	|U₄×5(N57)|	|U₄×5(N57)|	5
o0902211	c	|U₄×6(N57)|	|U₄×6(N57)|	8
o0902212	c	|U₄×7(N57)|	|U₄×7(N57)|	3
o0902213	c	|U₄×8(N57)|	|U₄×8(N57)|	3
o0902214	c	|U₄×10(N57)|	|U₄×10(N57)|	2
o0902215	c	|U₄×1(N58@t)|	|U₄×1(N58)@t|	2
o0902216	c	|U₄×X|	|U₄×X|	1
o0902218	c	|U₄.1(N14).1(N08)|	|(U₄+1(N14)).1(N08)|	1
o0902219	c	|U₄+1(N24)|	|U₄+1(N24)|	3
o0902220	s	U₈	U₈	126
o0902225	c	|U₈×TAR~b|	|(U₈×TAR)~b|	1
o0902226	s	U₄@t	U₄@t	1
o0902227	s	UB	UB	163
o0902229	s	UBI~a	UBI~a	2
o0902230	s	UBI~c	UBI~c	8
o0902232	s	UBI~d	UBI~d	2
o0902234	s	UD₅~a	UD₅~a	140
o0902237	s	UD₅~b	UD₅~b	2
o0902238	s	UD₅~c	UD₅~c	2
o0902241	s	UD₅~a@g	UD₅~a@g	1
o0902243	s	UDU~a	UDU~a	413
o0902245	s	UDU~c	UDU~c	4
o0902247	c	|UDU~a×TAR~a|	|(UDU~a×TAR)~a|	4
o0902248	c	|UDU~a×TAR~b|	|(UDU~a×TAR)~b|	10
o0902250	s	UDUNITA~a	UDUNITA~a	126
o0902251	s	UDUNITA~b	UDUNITA~b	1
o0902252	s	UDUNITA~c	UDUNITA~c	14
o0902256	s	UH₃~a	UH₃~a	9
o0902257	s	UH₃~b	UH₃~b	4
o0902259	s	UH₃~a@t	UH₃~a@t	2
o0902261	s	UKKIN~a	UKKIN~a	90
o0902263	s	UKKIN~b	UKKIN~b	11
o0902265	s	UKKIN~c	UKKIN~c	1
o0902268	c	|UKKIN~b×DIN|	|UKKIN~b×DIN|	5
o0902270	c	|UKKIN~b×(DIN.1(N01))|	|UKKIN~b×(DIN.1(N01))|	1
o0902274	c	|UKKIN~b×HI@g~a|	|UKKIN~b×HI@g~a|	1
o0902276	c	|UKKIN~b×2(N01)|	|UKKIN~b×2(N01)|	1
o0902278	c	|UKKIN~b×3(N01)|	|UKKIN~b×3(N01)|	1
o0902280	c	|UKKIN~b×5(N01)|	|UKKIN~b×5(N01)|	1
o0902282	c	|UKKIN~b×NI~a|	|UKKIN~b×NI~a|	2
o0902284	c	|UKKIN~b×X|	|UKKIN~b×X|	1
o0902286	s	UMBIN~a	UMBIN~a	36
o0902287	s	UMBIN~b1	UMBIN~b1	2
o0902288	s	UMBIN~b2	UMBIN~b2	1
o0902289	s	UMBIN~c	UMBIN~c	1
o0902290	s	UMUN₂	UMUN₂	117
o0902293	s	UNUG~a	UNUG~a	204
o0902295	s	UNUG~b	UNUG~b	6
o0902296	s	UNUG~c	UNUG~c	3
o0902298	c	|UNUG~a~v1×A@t|	|UNUG~a×A@t|	1
o0902300	s	UNUG~a@s	UNUG~a@s	1
o0902302	s	UR~a	UR~a	45
o0902303	s	UR~b	UR~b	7
o0902304	s	UR~c	UR~c	2
o0902308	s	UR~a@g	UR~a@g	2
o0902309	s	UR₂	UR₂	84
o0902310	c	|UR₂×1(N57)|	|UR₂×1(N57)|	12
o0902311	c	|UR₂×TAR~c|	|UR₂×TAR|	4
o0902313	s	UR₃~a1	UR₃~a1	4
o0902315	s	UR₃~a2	UR₃~a2	6
o0902316	s	UR₃~a3	UR₃~a3	7
o0902317	s	UR₃~b1	UR₃~b1	8
o0902318	s	UR₃~b2	UR₃~b2	6
o0902323	s	UR₄~a	UR₄~a	10
o0902324	s	UR₄~b	UR₄~b	16
o0902325	s	UR₄~c	UR₄~c	3
o0902327	s	UR₅~a	UR₅~a	58
o0902328	s	UR₅~b	UR₅~b	4
o0902329	s	URI	URI	21
o0902332	s	URI₃~a	URI₃~a	59
o0902334	s	URI₃~b	URI₃~b	1
o0902337	s	URI₅	URI₅	4
o0902339	s	URU~a1	URU~a1	118
o0902340	s	URU~a2	URU~a2	3
o0902341	s	URU~b1	URU~b1	2
o0902342	s	URU~b2	URU~b2	4
o0902343	s	URU~c	URU~c	2
o0902347	c	|URU~a1×AMAR~v2|	|URU~a1×AMAR|	2
o0902351	c	|URU~a1×HI@g~a|	|URU~a1×HI@g~a|	1
o0902353	c	|URU~a3×KALAM~a|	|URU~a3×KALAM~a|	1
o0902355	c	|URU~a1×KI|	|URU~a1×KI|	2
o0902357	c	|URU~a1×1(N57)|	|URU~a1×1(N57)|	1
o0902361	c	|URU~a1×3(N57)|	|URU~a1×3(N57)|	5
o0902363	c	|URU~a2×1(N58)|	|URU~a1+1(N58)|	1
o0902363	c	|URU~a2×1(N58)|	|URU~a2×1(N58)|	2
o0902365	c	|URU~a1×NIMGIR|	|URU~a1×NIMGIR|	1
o0902367	c	|URU~a1×U₄|	|URU~a1×U₄|	1
o0902369	c	|URU~a1×X|	|URU~a1×X|	2
o0902373	s	URUDU~a	URUDU~a	28
o0902376	s	URUDU~c	URUDU~c	2
o0902377	s	URUDU~d	URUDU~d	1
o0902379	s	URUDU@g~a	URUDU@g~a	3
o0902381	s	URUDU@g~c	URUDU@g~c	3
o0902382	s	URUDU@g~d	URUDU@g~d	2
o0902384	s	UŠ~a	UŠ~a	63
o0902385	s	UŠ~b	UŠ~b	4
o0902388	c	|UŠ~b×TAR~c|	|UŠ~b×TAR~c|	2
o0902392	c	|UŠ~a&UŠ~a|	|UŠ~a&UŠ~a|	9
o0902393	c	|UŠ~b&UŠ~b|	|UŠ~b&UŠ~b|	2
o0902394	s	UŠUMGAL	UŠUMGAL	3
o0902397	s	UŠUR₃~b1	UŠUR₃~b1	1
o0902398	s	UŠUR₃~b2	UŠUR₃~b2	1
o0902400	s	UTUA~a	UTUA~a	73
o0902401	s	UTUA~b	UTUA~b	12
o0902404	s	UTUA~a@t	UTUA~a@t	1
o0902406	s	UTUL~a	UTUL~a	30
o0902407	s	UTUL~b	UTUL~b	1
o0902408	s	UTUL~c	UTUL~c	1
o0902409	s	UTUL~d	UTUL~d	1
o0902411	s	UZ~a	UZ~a	2
o0902412	s	UZU	UZU	1
o0902413	c	|X(N57).GAR|	|N(N57).GAR|	1
o0902416	s	ZA~v	ZA~v	9
o0902418	s	ZABALAM~a	ZABALAM~a	34
o0902422	s	ZAG~a	ZAG~a	62
o0902424	s	ZAG~b	ZAG~b	2
o0902425	s	ZAG~c	ZAG~c	7
o0902427	s	ZAR~a	ZAR~a	2
o0902428	s	ZAR~b1	ZAR~b1	2
o0902429	s	ZAR~b2	ZAR~b2	3
o0902430	s	ZAR~c	ZAR~c	7
o0902431	s	ZATU620	ZATU620	1
o0902433	s	ZATU621~a	ZATU621~a	5
o0902434	s	ZATU621~b	ZATU621~b	3
o0902435	s	ZATU621~c	ZATU621~c	2
o0902436	s	ZATU621~d	ZATU621~d	1
o0902437	s	ZATU622	ZATU622	1
o0902438	s	ZATU623	ZATU623	8
o0902442	s	ZATU624~a	ZATU624~a	3
o0902443	s	ZATU624~b	ZATU624~b	1
o0902445	s	ZATU625	ZATU625	13
o0902448	s	ZATU626~a	ZATU626~a	1
o0902449	s	ZATU626~b	ZATU626~b	1
o0902450	s	ZATU626~c	ZATU626~c	1
o0902453	s	ZATU628~a	ZATU628~a	15
o0902455	s	ZATU628~b	ZATU628~b	1
o0902456	s	ZATU629	ZATU629	14
o0902458	s	ZATU630	ZATU630	8
o0902459	s	ZATU631	ZATU631	4
o0902461	s	ZATU632~a	ZATU632~a	1
o0902463	s	ZATU632~b	ZATU632~b	1
o0902466	s	ZATU633~a	ZATU633~a	3
o0902467	s	ZATU633~b	ZATU633~b	4
o0902469	s	ZATU635	ZATU635	3
o0902470	s	ZATU636	ZATU636	3
o0902472	s	ZATU637	ZATU637	2
o0902473	s	ZATU639	ZATU639	6
o0902474	s	ZATU640	ZATU640	1
o0902475	s	ZATU641	ZATU641	1
o0902476	s	ZATU642	ZATU642	2
o0902477	s	ZATU643	ZATU643	1
o0902479	s	ZATU644~a	ZATU644~a	51
o0902480	s	ZATU644~b	ZATU644~b	5
o0902483	s	ZATU646	ZATU646	4
o0902484	s	ZATU647	ZATU647	57
o0902486	s	ZATU648	ZATU648	39
o0902487	s	ZATU649	ZATU649	37
o0902489	s	ZATU650	ZATU650	1
o0902490	s	ZATU651	ZATU651	13
o0902493	c	|ZATU651×AN|	|ZATU651×AN|	1
o0902495	c	|ZATU651×EN~a~v2|	|ZATU651×EN~a|	23
o0902496	c	|ZATU651×GAR|	|ZATU651×GAR|	9
o0902497	c	|ZATU651×MA|	|ZATU651×MA|	1
o0902499	c	|ZATU651×NUN~a|	|ZATU651×NUN~a|	11
o0902502	c	|ZATU651×X|	|ZATU651×X|	2
o0902504	c	|ZATU651×ZAR~c|	|ZATU651×ZAR~c|	1
o0902505	s	ZATU651@g	ZATU651@g	10
o0902506	s	ZATU659	ZATU659	88
o0902507	c	|ZATU659×1(N01)|	|ZATU659×1(N01)|	20
o0902508	c	|ZATU659×1(N14)|	|ZATU659×1(N14)|	1
o0902509	c	|ZATU659×1(N58@t)|	|ZATU659×1(N58)@t|	1
o0902511	s	ZATU662	ZATU662	23
o0902515	c	|ZATU662×1(N14)|	|ZATU662×1(N14)|	10
o0902518	s	ZATU664	ZATU664	2
o0902519	s	ZATU665	ZATU665	1
o0902520	s	ZATU666	ZATU666	1
o0902521	s	ZATU667	ZATU667	1
o0902522	s	ZATU668	ZATU668	1
o0902523	s	ZATU669	ZATU669	3
o0902524	s	ZATU670	ZATU670	1
o0902525	s	ZATU672	ZATU672	3
o0902526	s	ZATU674	ZATU674	1
o0902528	s	ZATU675~a	ZATU675~a	1
o0902529	s	ZATU675~b	ZATU675~b	4
o0902531	s	ZATU675~c	ZATU675~c	2
o0902532	s	ZATU675~d	ZATU675~d	2
o0902534	s	ZATU676~a	ZATU676~a	6
o0902535	s	ZATU676~b	ZATU676~b	7
o0902537	s	ZATU677~a	ZATU677~a	1
o0902538	s	ZATU677~b	ZATU677~b	1
o0902539	s	ZATU678	ZATU678	4
o0902540	s	ZATU679	ZATU679	6
